price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,comes_furnished,laundry_options,parking_options
1400,condo,900,2,1.0,1,0,1,0,0,laundry on site,off-street parking
1737,townhouse,1521,3,2.0,1,1,0,0,0,w/d in unit,attached garage
835,apartment,723,1,1.0,1,1,1,0,0,laundry in bldg,carport
2730,apartment,840,2,1.0,1,1,0,0,0,laundry on site,carport
1955,apartment,1027,2,2.0,0,0,1,0,0,w/d in unit,carport
725,apartment,660,1,1.0,1,0,1,0,0,laundry in bldg,off-street parking
1510,apartment,1115,2,2.0,1,1,1,0,0,w/d hookups,
1365,apartment,922,1,1.0,1,1,1,0,0,w/d in unit,off-street parking
1160,apartment,1100,3,1.0,1,1,1,0,0,,
864,apartment,650,1,1.0,1,1,1,0,0,w/d in unit,
1700,townhouse,1165,3,2.0,1,1,0,0,0,w/d in unit,attached garage
795,apartment,1200,2,1.5,1,1,1,0,0,w/d hookups,street parking
880,manufactured,1216,3,2.0,1,1,1,0,0,w/d hookups,off-street parking
510,house,1010,2,1.0,1,1,1,0,0,,
1099,apartment,1140,2,2.0,1,1,1,0,0,w/d in unit,
1200,house,910,2,1.0,0,0,1,0,0,laundry in bldg,detached garage
1092,apartment,825,1,1.0,0,0,1,0,0,,
1259,apartment,727,1,1.0,1,1,0,0,0,w/d in unit,attached garage
1700,house,1800,4,2.0,1,1,0,0,1,laundry on site,off-street parking
550,apartment,631,1,1.0,1,1,1,0,0,laundry on site,off-street parking
800,house,1000,3,2.0,1,1,1,0,0,,
900,apartment,900,2,1.0,1,0,1,0,0,laundry in bldg,off-street parking
580,apartment,611,1,1.0,1,1,1,0,0,laundry on site,carport
1243,apartment,1000,1,1.0,1,1,1,1,0,w/d in unit,attached garage
2098,apartment,900,1,1.0,0,0,1,0,0,,
1262,apartment,656,1,1.0,1,1,1,0,0,w/d in unit,off-street parking
1800,apartment,748,1,1.0,1,1,0,1,0,w/d in unit,street parking
2318,apartment,1029,2,2.0,1,1,1,0,0,,no parking
1475,apartment,661,1,1.0,1,1,0,1,0,w/d in unit,street parking
1099,apartment,1278,2,2.0,1,1,1,0,0,,
1525,house,1465,3,2.0,0,0,1,0,0,,
1150,apartment,775,1,1.0,1,1,1,0,0,laundry in bldg,off-street parking
1950,apartment,900,1,1.0,0,0,1,0,0,w/d in unit,attached garage
729,apartment,650,2,2.0,1,1,1,0,0,laundry on site,carport
595,apartment,550,1,1.0,0,0,1,0,0,,
1600,apartment,1652,4,2.5,1,1,0,0,0,w/d in unit,off-street parking
1000,house,1345,4,1.0,1,1,1,0,0,w/d in unit,
1675,apartment,875,2,1.0,1,1,1,0,0,w/d in unit,off-street parking
1125,apartment,1388,2,2.0,1,1,1,0,0,w/d in unit,attached garage
1270,apartment,760,1,1.0,1,0,1,0,0,w/d in unit,attached garage
820,apartment,470,1,1.0,1,1,1,0,0,laundry on site,
1005,apartment,802,1,1.0,0,0,1,0,0,,
2190,apartment,1100,2,2.5,0,0,1,0,0,w/d in unit,attached garage
880,apartment,390,0,1.0,1,0,0,0,0,laundry on site,detached garage
959,apartment,1050,2,1.5,1,1,1,0,0,w/d hookups,off-street parking
1800,apartment,1040,2,2.0,1,1,1,0,0,w/d hookups,detached garage
605,apartment,439,0,1.0,1,1,1,0,0,laundry on site,carport
826,apartment,1034,2,2.0,1,1,0,1,0,laundry in bldg,
1180,apartment,836,1,1.0,1,1,0,1,1,,
2320,apartment,936,2,2.0,1,1,0,0,0,w/d in unit,carport
530,house,865,3,3.0,1,1,1,0,0,,
2799,apartment,1399,2,1.0,1,1,1,0,0,laundry in bldg,street parking
1000,house,1664,3,2.0,1,1,0,0,0,w/d in unit,attached garage
1345,apartment,800,1,1.0,0,0,0,0,0,w/d in unit,attached garage
975,apartment,400,0,1.0,1,1,1,0,0,laundry in bldg,off-street parking
779,apartment,827,2,1.5,1,1,0,1,0,w/d in unit,street parking
1300,apartment,1600,2,1.0,0,0,1,0,0,w/d in unit,street parking
1335,apartment,1195,2,2.0,1,1,1,0,0,w/d in unit,
2199,apartment,972,2,2.0,1,1,1,0,0,laundry on site,
879,apartment,660,2,1.5,0,0,1,0,0,,
850,apartment,750,1,1.0,0,0,0,0,0,laundry in bldg,
825,duplex,853,2,1.0,0,1,1,0,0,,
479,apartment,2000,4,4.5,0,0,1,0,0,,
1399,apartment,1434,3,3.0,1,1,1,0,0,w/d hookups,
1184,apartment,1100,2,2.0,1,1,1,0,0,w/d in unit,
999,apartment,1300,3,2.0,1,1,1,0,0,w/d in unit,off-street parking
2850,townhouse,1562,2,2.5,1,1,1,0,0,w/d in unit,attached garage
1025,apartment,900,1,1.0,0,0,1,0,0,,
2450,apartment,962,2,2.0,1,1,1,0,0,w/d in unit,carport
780,apartment,440,1,1.0,1,0,1,0,0,laundry in bldg,off-street parking
1000,house,1191,2,2.0,1,1,1,1,1,laundry in bldg,attached garage
949,apartment,860,2,1.0,1,1,1,0,0,w/d hookups,carport
825,apartment,750,2,1.0,1,0,1,0,0,no laundry on site,street parking
775,townhouse,1021,1,1.5,0,1,1,0,0,w/d hookups,off-street parking
544,condo,1331,2,0.0,0,0,1,0,0,,
2300,house,1475,3,1.0,0,0,0,0,0,w/d hookups,off-street parking
1275,duplex,1189,3,2.0,0,0,0,0,0,w/d in unit,attached garage
2200,apartment,1700,3,2.0,1,1,1,0,0,w/d hookups,off-street parking
925,apartment,1500,3,3.0,0,0,1,0,0,,
900,townhouse,1000,2,2.5,1,1,1,0,0,w/d in unit,
1400,apartment,800,1,1.0,0,0,0,0,0,laundry in bldg,carport
725,apartment,770,2,1.0,1,1,1,0,0,w/d hookups,
738,apartment,700,1,0.0,1,1,1,0,0,,
1393,apartment,966,2,2.0,1,1,1,0,0,w/d in unit,
825,apartment,936,2,2.0,1,1,0,0,0,laundry in bldg,off-street parking
850,apartment,1200,2,2.0,1,1,0,0,0,w/d in unit,carport
795,apartment,650,1,1.0,1,1,1,0,0,,
1199,apartment,726,1,1.0,1,1,0,0,0,w/d in unit,off-street parking
1494,apartment,1128,3,2.0,1,1,1,0,0,w/d in unit,off-street parking
1250,house,1500,3,1.5,0,0,1,0,0,w/d hookups,detached garage
1167,apartment,1185,2,2.0,0,0,1,0,0,,
1069,apartment,930,3,1.0,1,1,1,0,0,,
545,apartment,649,2,1.0,1,1,1,0,0,w/d hookups,
1475,apartment,575,1,1.0,0,0,1,0,0,,
1675,apartment,992,2,2.0,1,1,1,0,0,w/d in unit,carport
1300,duplex,896,2,1.0,0,0,0,0,0,w/d hookups,attached garage
1380,apartment,1187,3,2.0,1,1,1,0,0,w/d in unit,attached garage
924,apartment,575,1,1.0,1,1,1,0,0,w/d hookups,
920,apartment,650,1,1.0,1,0,0,0,0,laundry in bldg,street parking
1215,apartment,700,2,1.0,1,1,0,0,0,laundry on site,off-street parking
879,apartment,1000,2,1.0,1,1,1,0,0,laundry in bldg,attached garage
799,apartment,950,2,1.0,1,1,1,0,0,,
2698,apartment,840,2,2.0,1,1,1,0,0,laundry on site,off-street parking
810,apartment,1050,2,1.5,1,1,1,0,0,laundry in bldg,off-street parking
905,apartment,691,1,1.0,1,1,1,0,0,w/d hookups,carport
994,apartment,796,1,1.0,0,0,1,0,0,,
1125,house,1040,3,1.0,1,1,1,0,0,,attached garage
1989,apartment,1152,3,2.0,1,1,1,0,0,w/d in unit,
1300,house,2000,4,2.0,1,1,1,0,0,w/d hookups,carport
1175,apartment,1034,2,2.0,1,1,0,1,0,laundry on site,off-street parking
475,apartment,600,1,1.0,0,0,1,0,0,no laundry on site,off-street parking
950,apartment,719,1,1.0,1,1,0,0,0,w/d in unit,carport
1100,house,1118,3,2.0,1,1,1,0,0,w/d hookups,attached garage
1095,apartment,700,1,1.0,1,1,1,0,0,w/d in unit,carport
1465,apartment,856,2,2.0,1,1,1,0,0,w/d in unit,
626,apartment,720,1,1.0,1,1,0,0,0,w/d in unit,detached garage
1200,apartment,725,2,1.0,1,1,0,0,1,w/d in unit,off-street parking
475,apartment,300,1,1.0,0,0,1,0,1,laundry in bldg,off-street parking
1660,apartment,1062,2,2.0,1,0,1,0,0,w/d in unit,off-street parking
1400,cottage/cabin,1000,2,2.0,0,0,0,0,1,w/d in unit,off-street parking
1239,apartment,760,1,1.0,1,1,1,0,0,w/d in unit,
850,apartment,1000,3,2.0,1,1,0,0,0,w/d in unit,attached garage
1443,apartment,1228,2,2.0,1,1,0,0,0,w/d hookups,
750,apartment,1025,2,2.0,1,1,1,0,0,laundry on site,
885,apartment,912,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
1375,apartment,1217,2,2.0,0,0,1,0,0,,
1899,apartment,650,1,1.0,0,0,1,0,0,,
1429,townhouse,1314,2,2.5,1,1,1,0,0,w/d hookups,attached garage
945,apartment,875,1,1.0,1,1,0,0,0,w/d in unit,attached garage
863,apartment,1026,2,2.0,1,1,0,0,0,w/d hookups,
2600,house,1000,2,2.0,0,0,1,0,0,w/d in unit,
1049,apartment,1000,2,2.0,1,1,1,0,0,w/d in unit,detached garage
1114,apartment,848,1,1.0,0,0,1,0,0,,
730,apartment,1174,3,2.0,1,1,1,0,0,w/d hookups,
1405,apartment,1339,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
660,apartment,532,1,1.0,0,0,0,0,0,laundry in bldg,off-street parking
826,apartment,1146,3,2.0,1,1,1,0,0,w/d hookups,street parking
795,apartment,850,2,2.0,0,0,1,0,0,,
749,apartment,830,2,1.5,1,1,0,0,0,w/d in unit,
1015,apartment,1062,2,1.5,1,1,1,0,0,laundry on site,
625,apartment,649,2,1.0,0,0,1,0,0,,
1947,apartment,962,2,2.0,0,0,1,0,0,,
1400,house,2000,4,2.5,0,0,1,0,0,w/d in unit,attached garage
950,flat,1100,2,1.0,1,0,0,0,0,w/d in unit,street parking
1415,apartment,775,2,1.0,1,1,1,0,0,laundry on site,off-street parking
829,apartment,1093,2,2.0,1,1,1,0,0,laundry on site,
175,apartment,300,1,1.0,0,0,1,0,1,laundry in bldg,off-street parking
2575,apartment,996,2,2.0,1,1,1,0,0,w/d in unit,
1499,apartment,1100,2,2.0,1,1,1,0,0,w/d hookups,attached garage
595,apartment,685,1,1.0,0,0,1,0,0,,
880,apartment,1017,2,0.0,1,1,1,0,0,,
1582,apartment,932,1,1.0,1,1,0,0,0,w/d in unit,attached garage
2600,house,2000,3,3.5,1,0,1,0,0,w/d in unit,carport
855,apartment,776,1,1.0,0,0,0,0,0,w/d in unit,detached garage
695,apartment,960,2,1.0,1,1,0,1,0,laundry in bldg,off-street parking
720,apartment,600,1,0.0,1,1,1,0,0,,
1310,apartment,870,2,1.0,1,1,1,0,0,,
1373,apartment,1128,2,2.0,1,1,0,0,0,w/d hookups,
535,apartment,525,1,1.0,1,1,1,0,0,laundry in bldg,off-street parking
1529,apartment,1325,3,2.0,1,1,0,1,0,w/d hookups,off-street parking
1339,apartment,965,2,2.0,1,1,0,0,0,w/d in unit,carport
650,apartment,790,1,1.0,1,1,1,0,0,,
1120,apartment,843,2,1.0,0,0,1,0,0,,
1275,apartment,939,1,1.0,0,0,1,0,0,,
1639,apartment,1524,3,2.0,1,1,0,1,0,w/d in unit,attached garage
675,apartment,750,2,1.0,1,0,1,0,0,laundry in bldg,off-street parking
1415,apartment,1456,3,2.0,0,0,1,0,0,w/d hookups,off-street parking
580,apartment,600,1,1.0,1,1,1,0,0,laundry on site,off-street parking
719,apartment,660,1,1.0,1,1,1,1,0,w/d hookups,
665,apartment,761,1,1.0,1,1,1,0,1,,off-street parking
1140,apartment,1161,3,3.0,1,1,0,0,0,w/d in unit,off-street parking
600,house,870,3,3.0,0,0,1,0,0,,
1140,apartment,1160,2,2.0,1,1,1,0,0,w/d in unit,
1370,apartment,1215,3,2.0,0,0,0,0,0,,
690,apartment,662,1,1.0,1,1,0,1,0,laundry on site,carport
955,apartment,1042,2,2.0,0,0,1,0,0,w/d hookups,detached garage
870,apartment,865,1,1.0,1,1,1,0,0,,no parking
1455,apartment,1250,3,2.0,1,1,1,0,0,w/d hookups,
891,apartment,694,1,1.0,1,1,1,1,0,w/d in unit,off-street parking
1089,apartment,1142,2,2.0,1,1,1,0,0,w/d hookups,off-street parking
963,apartment,1131,2,2.0,1,1,0,1,1,w/d hookups,detached garage
545,apartment,512,1,1.0,1,1,1,0,0,laundry on site,off-street parking
739,apartment,620,2,1.0,1,1,1,0,0,laundry in bldg,
1494,apartment,735,1,1.0,1,1,1,0,0,w/d in unit,detached garage
1395,apartment,460,0,1.0,0,0,0,0,0,laundry on site,off-street parking
1050,house,1614,3,2.0,1,0,1,1,0,w/d in unit,attached garage
750,house,470,1,1.0,1,1,1,0,1,laundry in bldg,off-street parking
660,apartment,1150,3,1.0,1,1,0,0,0,laundry on site,off-street parking
2045,apartment,1022,2,2.0,1,1,1,0,0,w/d in unit,no parking
938,apartment,980,2,1.0,0,0,1,0,0,,
2000,apartment,380,0,1.0,1,1,1,0,0,laundry in bldg,attached garage
801,apartment,776,2,1.0,1,1,1,0,0,laundry in bldg,off-street parking
479,apartment,2000,4,4.5,1,1,0,0,1,,
900,apartment,1298,2,2.0,1,1,1,0,0,laundry on site,street parking
1029,apartment,858,1,1.0,1,1,0,0,0,w/d in unit,
820,apartment,731,1,1.0,1,1,1,0,0,w/d hookups,detached garage
707,apartment,812,1,1.0,1,1,1,0,0,laundry on site,off-street parking
853,apartment,675,1,1.0,1,1,1,0,0,w/d in unit,off-street parking
1335,apartment,823,1,1.0,1,1,1,0,0,w/d in unit,detached garage
1275,apartment,1349,3,2.0,1,1,1,0,0,,
1044,apartment,1172,2,2.0,1,1,1,0,0,,
1165,apartment,1280,3,1.5,1,1,1,0,0,w/d in unit,off-street parking
2200,apartment,886,2,1.0,1,1,1,1,0,w/d in unit,attached garage
875,apartment,688,1,1.0,1,1,1,0,0,,
630,house,865,2,1.0,1,1,1,0,0,,
1189,apartment,822,1,1.0,1,1,0,0,0,laundry in bldg,off-street parking
323,house,1653,3,2.0,1,1,1,0,1,,
1065,apartment,1100,2,2.0,1,1,1,0,0,w/d hookups,off-street parking
890,apartment,1100,2,2.0,1,1,1,0,0,laundry on site,off-street parking
607,apartment,1000,2,1.0,1,1,1,0,0,laundry in bldg,off-street parking
970,townhouse,1200,2,1.5,1,1,1,0,0,w/d hookups,
765,apartment,720,1,1.0,0,0,1,0,0,,
778,townhouse,1010,2,1.5,1,1,1,0,0,w/d hookups,
1365,apartment,875,1,1.0,1,1,0,0,0,w/d in unit,off-street parking
1761,apartment,1197,3,2.0,1,1,1,0,0,w/d in unit,detached garage
649,apartment,940,2,2.0,1,1,1,0,0,laundry in bldg,off-street parking
545,apartment,500,1,1.0,1,1,1,0,0,laundry on site,off-street parking
721,apartment,1111,2,1.5,1,1,1,0,0,w/d hookups,off-street parking
1099,apartment,1249,2,2.0,1,1,1,0,0,w/d in unit,
1648,house,1440,3,2.0,1,1,1,0,0,w/d hookups,attached garage
699,apartment,749,1,1.0,1,1,1,0,0,w/d hookups,carport
2800,house,2390,3,3.5,1,1,1,1,1,w/d in unit,attached garage
1330,apartment,928,2,1.0,1,1,0,1,0,w/d in unit,carport
975,apartment,1146,3,3.0,0,0,0,0,1,w/d in unit,off-street parking
1227,apartment,1193,2,2.0,1,1,0,1,0,w/d in unit,off-street parking
495,apartment,600,1,1.0,1,1,1,0,0,laundry on site,off-street parking
799,apartment,820,1,1.0,1,1,1,0,0,w/d in unit,
1050,house,1721,3,2.0,1,1,1,0,1,w/d hookups,attached garage
2611,apartment,1073,2,2.0,1,1,0,1,0,w/d in unit,carport
720,apartment,650,1,1.0,1,1,1,0,0,laundry on site,off-street parking
700,apartment,1200,2,2.0,1,1,0,0,0,w/d hookups,
1200,townhouse,1187,2,1.5,0,0,0,0,0,w/d hookups,attached garage
875,apartment,700,2,1.0,0,0,0,0,0,w/d hookups,off-street parking
2035,apartment,1114,2,2.0,1,1,1,0,0,w/d in unit,
1600,apartment,1040,2,1.0,1,0,1,0,0,laundry in bldg,off-street parking
1589,apartment,970,2,1.0,1,1,0,0,0,w/d in unit,
1800,condo,1523,3,2.0,1,1,1,0,0,,
1090,apartment,1190,2,1.5,1,1,1,0,0,w/d in unit,
795,duplex,1100,2,2.0,1,1,1,0,0,w/d hookups,attached garage
1029,apartment,1049,2,2.0,1,1,1,0,0,w/d hookups,street parking
1030,apartment,733,1,1.0,1,1,1,0,0,w/d in unit,carport
325,apartment,300,1,1.0,0,0,1,0,1,laundry in bldg,off-street parking
1350,apartment,650,1,1.0,1,1,1,0,1,w/d in unit,attached garage
849,apartment,854,1,1.0,1,1,1,0,0,w/d in unit,off-street parking
99,apartment,800,2,0.0,0,0,1,0,0,laundry in bldg,off-street parking
700,apartment,650,1,1.0,1,1,0,0,0,laundry on site,off-street parking
2095,apartment,1045,2,2.0,1,1,1,0,0,w/d in unit,
975,house,1250,3,1.0,0,1,1,0,0,w/d in unit,attached garage
799,apartment,1026,2,1.0,1,1,1,1,0,laundry in bldg,
1000,apartment,629,1,1.0,0,0,0,0,0,laundry in bldg,street parking
650,apartment,700,1,1.0,0,0,1,0,0,w/d hookups,carport
1461,apartment,1168,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
820,apartment,860,2,1.0,1,1,1,0,0,laundry in bldg,off-street parking
1120,apartment,1319,3,2.0,1,1,1,0,0,laundry on site,off-street parking
720,apartment,700,1,1.0,0,0,1,0,0,laundry in bldg,off-street parking
645,apartment,600,2,1.0,1,1,1,0,0,laundry on site,carport
925,house,989,3,1.0,0,1,1,0,1,w/d hookups,detached garage
1120,apartment,1219,2,2.0,0,0,1,0,0,,
1223,apartment,605,1,1.0,1,1,1,0,0,w/d in unit,attached garage
905,apartment,1700,4,4.0,1,1,0,0,1,w/d in unit,off-street parking
994,apartment,1250,3,1.5,1,1,1,0,0,laundry in bldg,off-street parking
1550,apartment,575,0,1.0,1,1,1,0,0,laundry on site,
975,apartment,912,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
1225,apartment,550,0,1.0,1,1,1,0,0,laundry on site,off-street parking
1143,apartment,1100,3,2.0,1,1,0,0,0,w/d hookups,off-street parking
1149,apartment,1010,2,2.0,1,1,1,0,0,w/d in unit,
995,apartment,817,2,1.0,1,1,1,0,0,w/d hookups,
1400,apartment,728,1,1.0,1,1,1,0,0,w/d in unit,street parking
1249,apartment,960,2,2.0,0,0,1,0,0,w/d in unit,carport
565,apartment,1500,4,4.0,1,1,1,0,0,w/d in unit,off-street parking
1745,apartment,1065,2,2.0,0,0,1,0,0,,
535,apartment,750,1,1.0,0,0,1,0,0,laundry in bldg,off-street parking
1295,apartment,1248,2,1.0,1,1,1,0,0,w/d in unit,off-street parking
950,apartment,650,0,1.0,1,1,1,0,0,laundry on site,off-street parking
1900,house,829,2,1.0,0,0,1,0,0,w/d hookups,carport
2550,apartment,1100,3,2.0,0,0,1,0,0,,street parking
1219,apartment,900,1,1.0,1,1,1,0,0,,
560,house,625,2,2.0,1,1,1,0,0,,
1835,apartment,520,0,1.0,1,1,1,0,0,laundry on site,carport
1295,house,1800,3,2.0,0,0,1,0,0,w/d hookups,attached garage
1325,apartment,950,2,1.0,1,0,1,0,0,laundry in bldg,off-street parking
800,flat,850,2,1.0,0,0,1,0,0,w/d in unit,detached garage
1028,apartment,756,1,1.0,0,0,1,0,0,,
1095,apartment,1135,3,2.0,0,0,1,0,0,,
1237,apartment,882,1,1.0,1,1,0,0,0,laundry in bldg,off-street parking
910,townhouse,1532,3,2.5,1,1,1,0,0,laundry on site,off-street parking
790,apartment,796,1,1.0,1,1,1,0,0,laundry in bldg,off-street parking
1411,apartment,1264,3,0.0,1,1,1,0,0,,
1600,apartment,1900,3,3.0,1,1,1,0,0,w/d hookups,attached garage
755,apartment,912,2,1.0,1,1,0,0,0,w/d hookups,off-street parking
475,apartment,525,1,1.0,1,1,1,0,0,no laundry on site,off-street parking
850,apartment,800,2,1.5,0,0,0,0,0,w/d hookups,attached garage
1283,apartment,700,1,1.0,1,1,1,0,0,w/d in unit,
599,apartment,1600,3,3.0,1,0,0,0,1,w/d in unit,off-street parking
600,apartment,480,0,1.0,1,1,1,0,0,laundry on site,off-street parking
2860,house,2385,5,2.5,0,0,0,0,0,,
725,apartment,1100,2,2.0,1,1,1,0,0,w/d hookups,off-street parking
2000,apartment,1825,3,2.5,1,1,1,0,0,w/d hookups,attached garage
1150,apartment,950,2,1.0,0,0,1,0,0,w/d in unit,off-street parking
675,apartment,700,1,1.0,1,1,0,0,0,w/d in unit,off-street parking
1215,apartment,953,2,1.0,1,1,0,0,0,w/d in unit,
1325,apartment,1101,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
1099,apartment,1278,2,2.0,1,1,1,0,0,,
825,apartment,1100,1,1.0,1,1,1,0,0,,
1429,apartment,1359,3,2.0,1,1,0,0,0,w/d in unit,off-street parking
1297,apartment,872,2,1.0,1,1,1,0,0,w/d in unit,off-street parking
1560,apartment,940,2,2.0,0,0,1,0,0,w/d in unit,
1630,apartment,1104,2,2.0,0,0,1,0,0,,
1250,apartment,640,1,1.0,1,1,1,0,0,laundry on site,carport
1007,apartment,1120,2,2.0,1,1,0,0,0,w/d in unit,street parking
1200,house,1212,3,2.0,1,1,0,1,0,w/d hookups,detached garage
2359,apartment,1115,2,1.0,0,0,1,0,0,,
1218,apartment,702,1,1.0,1,1,1,0,0,w/d in unit,detached garage
1155,apartment,1365,3,2.0,0,0,0,0,0,w/d in unit,detached garage
956,apartment,1165,3,2.0,1,1,0,0,0,w/d in unit,off-street parking
569,apartment,650,1,1.0,1,1,1,0,0,laundry on site,off-street parking
999,apartment,1100,2,2.0,1,1,1,0,0,laundry in bldg,off-street parking
1129,apartment,800,1,1.0,1,1,1,0,0,w/d hookups,
749,apartment,764,2,1.0,1,1,1,0,0,laundry on site,off-street parking
755,apartment,1100,2,2.0,1,1,0,0,0,w/d hookups,
931,apartment,1008,2,1.5,1,1,0,0,0,w/d in unit,off-street parking
1285,apartment,967,2,1.5,1,1,1,0,0,w/d in unit,off-street parking
835,apartment,866,2,1.0,1,1,0,0,0,laundry on site,
1233,apartment,1010,2,2.0,0,0,1,0,0,,
555,manufactured,700,2,1.0,1,1,0,0,0,w/d hookups,street parking
2681,apartment,954,2,2.0,1,1,1,0,0,laundry on site,detached garage
725,apartment,574,1,1.0,0,0,1,0,0,,
875,apartment,1035,2,2.0,1,1,1,0,0,w/d hookups,street parking
1000,house,2020,4,2.5,1,1,1,0,0,,
734,manufactured,1216,3,2.0,1,1,1,0,0,w/d hookups,off-street parking
675,apartment,750,1,1.0,1,1,1,0,0,,off-street parking
539,apartment,700,1,1.0,1,1,1,0,0,laundry on site,off-street parking
2065,apartment,1006,2,2.0,1,1,1,0,0,laundry on site,carport
725,apartment,644,1,1.0,1,1,0,0,0,laundry in bldg,attached garage
669,apartment,698,1,1.0,1,1,1,0,0,laundry on site,off-street parking
545,apartment,736,2,1.0,0,0,1,0,0,,
1750,house,1200,3,2.0,1,1,1,0,0,w/d in unit,attached garage
1149,apartment,743,1,1.0,1,1,0,0,0,w/d in unit,carport
2380,townhouse,1800,4,2.0,1,1,0,0,1,w/d in unit,off-street parking
175,manufactured,1200,3,2.0,1,1,1,0,0,w/d hookups,off-street parking
810,apartment,1002,2,1.0,1,1,1,0,0,laundry in bldg,
1526,apartment,535,0,1.0,1,1,1,1,0,w/d in unit,carport
495,house,1100,3,1.0,1,1,1,0,0,w/d hookups,detached garage
1498,apartment,871,1,1.0,1,1,0,0,0,w/d in unit,off-street parking
2025,apartment,975,2,1.5,1,1,0,0,0,laundry on site,carport
725,apartment,1200,2,2.0,1,1,0,0,0,w/d hookups,
1335,apartment,620,1,1.0,1,1,1,0,0,laundry on site,off-street parking
864,apartment,823,2,1.0,0,0,0,0,0,w/d in unit,off-street parking
1450,house,1450,4,2.0,0,0,0,0,0,w/d in unit,attached garage
840,apartment,950,2,0.0,1,1,1,0,0,,
1145,apartment,949,2,2.0,1,1,1,0,0,,
1785,apartment,862,2,1.0,1,1,1,0,0,laundry on site,carport
1395,apartment,745,1,1.0,1,1,1,0,0,w/d in unit,off-street parking
1385,apartment,1080,2,2.0,0,0,1,0,0,,
900,apartment,975,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
1265,apartment,840,3,1.0,1,1,1,0,0,w/d in unit,off-street parking
980,apartment,768,1,1.0,1,1,0,0,0,w/d in unit,off-street parking
1309,apartment,1163,2,2.0,1,1,0,1,0,w/d in unit,street parking
1405,apartment,1366,3,2.0,1,1,1,0,0,w/d in unit,
840,apartment,1018,2,1.0,0,1,1,0,0,laundry on site,off-street parking
2100,apartment,1100,2,2.0,0,0,0,0,0,laundry in bldg,carport
1223,apartment,1200,3,2.0,1,1,1,0,0,w/d in unit,
2000,apartment,980,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
2125,apartment,774,2,2.0,1,1,0,1,1,w/d in unit,detached garage
889,apartment,1132,2,1.0,1,1,1,0,0,w/d hookups,off-street parking
829,apartment,810,2,1.0,1,1,1,0,0,,
1799,house,1089,3,2.0,1,1,0,0,0,w/d hookups,attached garage
909,apartment,960,2,1.0,1,1,1,0,0,laundry in bldg,off-street parking
1204,apartment,935,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
1295,apartment,1100,2,2.0,1,1,1,0,0,w/d in unit,
1200,apartment,681,1,1.0,1,1,1,0,0,w/d in unit,off-street parking
860,apartment,950,1,1.0,1,1,1,0,0,w/d in unit,
865,townhouse,942,2,1.5,0,0,1,0,0,laundry on site,
570,house,845,3,2.0,0,0,1,0,0,,
1210,apartment,802,1,1.0,0,0,1,0,0,,
1149,apartment,1093,2,2.5,1,1,1,0,0,w/d hookups,
1025,apartment,575,1,1.0,0,0,0,0,0,laundry in bldg,off-street parking
2619,apartment,1067,2,2.0,1,1,0,1,0,w/d in unit,detached garage
745,apartment,634,1,1.0,1,1,0,0,0,laundry on site,carport
740,apartment,700,1,1.0,1,1,1,0,0,laundry in bldg,off-street parking
999,apartment,720,1,1.0,1,1,1,0,0,,
1395,apartment,930,2,1.0,1,1,1,0,0,w/d in unit,carport
900,house,1200,3,1.0,0,0,1,0,0,w/d hookups,detached garage
1800,apartment,700,1,1.0,0,0,1,0,0,,
845,apartment,626,1,1.0,1,1,0,0,0,,off-street parking
899,apartment,1014,2,2.0,1,1,1,0,0,w/d hookups,off-street parking
950,apartment,1030,2,2.0,1,1,0,0,0,,
675,apartment,1100,2,1.0,1,1,1,0,0,,street parking
1395,apartment,1273,3,2.0,1,1,1,0,0,w/d in unit,off-street parking
1021,apartment,1000,2,1.0,0,0,1,0,0,,
